active,confirmed,country,date,deaths,latitude,longitude,recovered,continent
0,0,Angola,1/1/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/2/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/3/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/4/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/5/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/6/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/7/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/8/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/9/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/10/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/11/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/12/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/13/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/14/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/15/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/16/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/17/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/18/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/19/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/20/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/21/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/22/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/23/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/24/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/25/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/26/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/27/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/28/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/29/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/30/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,1/31/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/1/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/2/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/3/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/4/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/5/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/6/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/7/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/8/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/9/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/10/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/11/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/12/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/13/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/14/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/15/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/16/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/17/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/18/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/19/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/20/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/21/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/22/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/23/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/24/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/25/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/26/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/27/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/28/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,2/29/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/1/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/2/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/3/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/4/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/5/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/6/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/7/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/8/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/9/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/10/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/11/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/12/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/13/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/14/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/15/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/16/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/17/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/18/2020,0,-11.202692,17.873887,0,Africa
0,0,Angola,3/19/2020,0,-11.202692,17.873887,0,Africa
1,1,Angola,3/20/2020,0,-11.202692,17.873887,0,Africa
2,2,Angola,3/21/2020,0,-11.202692,17.873887,0,Africa
2,2,Angola,3/22/2020,0,-11.202692,17.873887,0,Africa
3,3,Angola,3/23/2020,0,-11.202692,17.873887,0,Africa
3,3,Angola,3/24/2020,0,-11.202692,17.873887,0,Africa
3,3,Angola,3/25/2020,0,-11.202692,17.873887,0,Africa
4,4,Angola,3/26/2020,0,-11.202692,17.873887,0,Africa
4,4,Angola,3/27/2020,0,-11.202692,17.873887,0,Africa
5,5,Angola,3/28/2020,0,-11.202692,17.873887,0,Africa
5,7,Angola,3/29/2020,2,-11.202692,17.873887,0,Africa
5,7,Angola,3/30/2020,2,-11.202692,17.873887,0,Africa
4,7,Angola,3/31/2020,2,-11.202692,17.873887,1,Africa
5,8,Angola,4/1/2020,2,-11.202692,17.873887,1,Africa
5,8,Angola,4/2/2020,2,-11.202692,17.873887,1,Africa
5,8,Angola,4/3/2020,2,-11.202692,17.873887,1,Africa
6,10,Angola,4/4/2020,2,-11.202692,17.873887,2,Africa
10,14,Angola,4/5/2020,2,-11.202692,17.873887,2,Africa
12,16,Angola,4/6/2020,2,-11.202692,17.873887,2,Africa
13,17,Angola,4/7/2020,2,-11.202692,17.873887,2,Africa
15,19,Angola,4/8/2020,2,-11.202692,17.873887,2,Africa
15,19,Angola,4/9/2020,2,-11.202692,17.873887,2,Africa
15,19,Angola,4/10/2020,2,-11.202692,17.873887,2,Africa
13,19,Angola,4/11/2020,2,-11.202692,17.873887,4,Africa
13,19,Angola,4/12/2020,2,-11.202692,17.873887,4,Africa
13,19,Angola,4/13/2020,2,-11.202692,17.873887,4,Africa
12,19,Angola,4/14/2020,2,-11.202692,17.873887,5,Africa
12,19,Angola,4/15/2020,2,-11.202692,17.873887,5,Africa
12,19,Angola,4/16/2020,2,-11.202692,17.873887,5,Africa
12,19,Angola,4/17/2020,2,-11.202692,17.873887,5,Africa
16,24,Angola,4/18/2020,2,-11.202692,17.873887,6,Africa
16,24,Angola,4/19/2020,2,-11.202692,17.873887,6,Africa
16,24,Angola,4/20/2020,2,-11.202692,17.873887,6,Africa
16,24,Angola,4/21/2020,2,-11.202692,17.873887,6,Africa
17,25,Angola,4/22/2020,2,-11.202692,17.873887,6,Africa
17,25,Angola,4/23/2020,2,-11.202692,17.873887,6,Africa
17,25,Angola,4/24/2020,2,-11.202692,17.873887,6,Africa
17,25,Angola,4/25/2020,2,-11.202692,17.873887,6,Africa
18,26,Angola,4/26/2020,2,-11.202692,17.873887,6,Africa
19,27,Angola,4/27/2020,2,-11.202692,17.873887,6,Africa
19,27,Angola,4/28/2020,2,-11.202692,17.873887,6,Africa
18,27,Angola,4/29/2020,2,-11.202692,17.873887,7,Africa
18,27,Angola,4/30/2020,2,-11.202692,17.873887,7,Africa
17,30,Angola,5/1/2020,2,-11.202692,17.873887,11,Africa
22,35,Angola,5/2/2020,2,-11.202692,17.873887,11,Africa
22,35,Angola,5/3/2020,2,-11.202692,17.873887,11,Africa
22,35,Angola,5/4/2020,2,-11.202692,17.873887,11,Africa
23,36,Angola,5/5/2020,2,-11.202692,17.873887,11,Africa
23,36,Angola,5/6/2020,2,-11.202692,17.873887,11,Africa
23,36,Angola,5/7/2020,2,-11.202692,17.873887,11,Africa
30,43,Angola,5/8/2020,2,-11.202692,17.873887,11,Africa
28,43,Angola,5/9/2020,2,-11.202692,17.873887,13,Africa
30,45,Angola,5/10/2020,2,-11.202692,17.873887,13,Africa
30,45,Angola,5/11/2020,2,-11.202692,17.873887,13,Africa
30,45,Angola,5/12/2020,2,-11.202692,17.873887,13,Africa
29,45,Angola,5/13/2020,2,-11.202692,17.873887,14,Africa
32,48,Angola,5/14/2020,2,-11.202692,17.873887,14,Africa
29,48,Angola,5/15/2020,2,-11.202692,17.873887,17,Africa
29,48,Angola,5/16/2020,2,-11.202692,17.873887,17,Africa
29,48,Angola,5/17/2020,2,-11.202692,17.873887,17,Africa
30,50,Angola,5/18/2020,3,-11.202692,17.873887,17,Africa
32,52,Angola,5/19/2020,3,-11.202692,17.873887,17,Africa
32,52,Angola,5/20/2020,3,-11.202692,17.873887,17,Africa
38,58,Angola,5/21/2020,3,-11.202692,17.873887,17,Africa
40,60,Angola,5/22/2020,3,-11.202692,17.873887,17,Africa
39,61,Angola,5/23/2020,4,-11.202692,17.873887,18,Africa
47,69,Angola,5/24/2020,4,-11.202692,17.873887,18,Africa
48,70,Angola,5/25/2020,4,-11.202692,17.873887,18,Africa
48,70,Angola,5/26/2020,4,-11.202692,17.873887,18,Africa
49,71,Angola,5/27/2020,4,-11.202692,17.873887,18,Africa
52,74,Angola,5/28/2020,4,-11.202692,17.873887,18,Africa
59,81,Angola,5/29/2020,4,-11.202692,17.873887,18,Africa
62,84,Angola,5/30/2020,4,-11.202692,17.873887,18,Africa
64,86,Angola,5/31/2020,4,-11.202692,17.873887,18,Africa
64,86,Angola,6/1/2020,4,-11.202692,17.873887,18,Africa
64,86,Angola,6/2/2020,4,-11.202692,17.873887,18,Africa
64,86,Angola,6/3/2020,4,-11.202692,17.873887,18,Africa
64,86,Angola,6/4/2020,4,-11.202692,17.873887,18,Africa
61,86,Angola,6/5/2020,4,-11.202692,17.873887,21,Africa
60,88,Angola,6/6/2020,4,-11.202692,17.873887,24,Africa
63,91,Angola,6/7/2020,4,-11.202692,17.873887,24,Africa
50,92,Angola,6/8/2020,4,-11.202692,17.873887,38,Africa
54,96,Angola,6/9/2020,4,-11.202692,17.873887,38,Africa
69,113,Angola,6/10/2020,4,-11.202692,17.873887,40,Africa
72,118,Angola,6/11/2020,5,-11.202692,17.873887,41,Africa
83,130,Angola,6/12/2020,5,-11.202692,17.873887,42,Africa
71,138,Angola,6/13/2020,6,-11.202692,17.873887,61,Africa
73,140,Angola,6/14/2020,6,-11.202692,17.873887,61,Africa
72,142,Angola,6/15/2020,6,-11.202692,17.873887,64,Africa
78,148,Angola,6/16/2020,6,-11.202692,17.873887,64,Africa
94,166,Angola,6/18/2020,8,-11.202692,17.873887,64,Africa
97,183,Angola,6/21/2020,9,-11.202692,17.873887,77,Africa
121,212,Angola,6/26/2020,10,-11.202692,17.873887,81,Africa
168,259,Angola,6/27/2020,10,-11.202692,17.873887,81,Africa
172,276,Angola,6/29/2020,11,-11.202692,17.873887,93,Africa
0,0,Cameroon,1/1/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/2/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/3/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/4/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/5/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/6/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/7/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/8/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/9/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/10/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/11/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/12/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/13/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/14/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/15/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/16/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/17/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/18/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/19/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/20/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/21/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/22/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/23/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/24/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/25/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/26/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/27/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/28/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/29/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/30/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,1/31/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/1/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/2/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/3/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/4/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/5/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/6/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/7/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/8/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/9/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/10/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/11/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/12/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/13/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/14/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/15/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/16/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/17/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/18/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/19/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/20/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/21/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/22/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/23/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/24/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/25/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/26/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/27/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/28/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,2/29/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,3/1/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,3/2/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,3/3/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,3/4/2020,0,7.369722,12.354722,0,Africa
0,0,Cameroon,3/5/2020,0,7.369722,12.354722,0,Africa
1,1,Cameroon,3/6/2020,0,7.369722,12.354722,0,Africa
1,1,Cameroon,3/7/2020,0,7.369722,12.354722,0,Africa
2,2,Cameroon,3/8/2020,0,7.369722,12.354722,0,Africa
2,2,Cameroon,3/9/2020,0,7.369722,12.354722,0,Africa
2,2,Cameroon,3/10/2020,0,7.369722,12.354722,0,Africa
2,2,Cameroon,3/11/2020,0,7.369722,12.354722,0,Africa
2,2,Cameroon,3/12/2020,0,7.369722,12.354722,0,Africa
2,2,Cameroon,3/13/2020,0,7.369722,12.354722,0,Africa
2,2,Cameroon,3/14/2020,0,7.369722,12.354722,0,Africa
2,2,Cameroon,3/15/2020,0,7.369722,12.354722,0,Africa
4,4,Cameroon,3/16/2020,0,7.369722,12.354722,0,Africa
10,10,Cameroon,3/17/2020,0,7.369722,12.354722,0,Africa
10,10,Cameroon,3/18/2020,0,7.369722,12.354722,0,Africa
13,13,Cameroon,3/19/2020,0,7.369722,12.354722,0,Africa
20,20,Cameroon,3/20/2020,0,7.369722,12.354722,0,Africa
27,27,Cameroon,3/21/2020,0,7.369722,12.354722,0,Africa
38,40,Cameroon,3/22/2020,0,7.369722,12.354722,2,Africa
54,56,Cameroon,3/23/2020,0,7.369722,12.354722,2,Africa
64,66,Cameroon,3/24/2020,0,7.369722,12.354722,2,Africa
72,75,Cameroon,3/25/2020,1,7.369722,12.354722,2,Africa
72,75,Cameroon,3/26/2020,1,7.369722,12.354722,2,Africa
87,91,Cameroon,3/27/2020,2,7.369722,12.354722,2,Africa
87,91,Cameroon,3/28/2020,2,7.369722,12.354722,2,Africa
128,139,Cameroon,3/29/2020,6,7.369722,12.354722,5,Africa
128,139,Cameroon,3/30/2020,6,7.369722,12.354722,5,Africa
182,193,Cameroon,3/31/2020,6,7.369722,12.354722,5,Africa
217,233,Cameroon,4/1/2020,6,7.369722,12.354722,10,Africa
289,306,Cameroon,4/2/2020,7,7.369722,12.354722,10,Africa
484,509,Cameroon,4/3/2020,8,7.369722,12.354722,17,Africa
529,555,Cameroon,4/4/2020,9,7.369722,12.354722,17,Africa
624,650,Cameroon,4/5/2020,9,7.369722,12.354722,17,Africa
632,658,Cameroon,4/6/2020,9,7.369722,12.354722,17,Africa
606,658,Cameroon,4/7/2020,9,7.369722,12.354722,43,Africa
660,730,Cameroon,4/8/2020,10,7.369722,12.354722,60,Africa
660,730,Cameroon,4/9/2020,10,7.369722,12.354722,60,Africa
710,820,Cameroon,4/10/2020,12,7.369722,12.354722,98,Africa
710,820,Cameroon,4/11/2020,12,7.369722,12.354722,98,Africa
710,820,Cameroon,4/12/2020,12,7.369722,12.354722,98,Africa
710,820,Cameroon,4/13/2020,12,7.369722,12.354722,98,Africa
704,848,Cameroon,4/14/2020,14,7.369722,12.354722,130,Africa
666,848,Cameroon,4/15/2020,17,7.369722,12.354722,165,Africa
810,996,Cameroon,4/16/2020,22,7.369722,12.354722,164,Africa
810,996,Cameroon,4/17/2020,22,7.369722,12.354722,164,Africa
818,1017,Cameroon,4/18/2020,22,7.369722,12.354722,177,Africa
670,1017,Cameroon,4/19/2020,42,7.369722,12.354722,305,Africa
816,1163,Cameroon,4/20/2020,42,7.369722,12.354722,305,Africa
791,1163,Cameroon,4/21/2020,43,7.369722,12.354722,329,Africa
723,1163,Cameroon,4/22/2020,43,7.369722,12.354722,397,Africa
623,1334,Cameroon,4/23/2020,43,7.369722,12.354722,668,Africa
719,1430,Cameroon,4/24/2020,43,7.369722,12.354722,668,Africa
768,1518,Cameroon,4/25/2020,53,7.369722,12.354722,697,Africa
779,1621,Cameroon,4/26/2020,56,7.369722,12.354722,786,Africa
842,1705,Cameroon,4/27/2020,58,7.369722,12.354722,805,Africa
732,1705,Cameroon,4/28/2020,58,7.369722,12.354722,915,Africa
837,1832,Cameroon,4/29/2020,61,7.369722,12.354722,934,Africa
837,1832,Cameroon,4/30/2020,61,7.369722,12.354722,934,Africa
837,1832,Cameroon,5/1/2020,61,7.369722,12.354722,934,Africa
1060,2077,Cameroon,5/2/2020,64,7.369722,12.354722,953,Africa
1060,2077,Cameroon,5/3/2020,64,7.369722,12.354722,953,Africa
1087,2104,Cameroon,5/4/2020,64,7.369722,12.354722,953,Africa
1087,2104,Cameroon,5/5/2020,64,7.369722,12.354722,953,Africa
1157,2265,Cameroon,5/6/2020,108,7.369722,12.354722,1000,Africa
1157,2267,Cameroon,5/7/2020,108,7.369722,12.354722,1002,Africa
1157,2267,Cameroon,5/8/2020,108,7.369722,12.354722,1002,Africa
934,2274,Cameroon,5/9/2020,108,7.369722,12.354722,1232,Africa
1000,2579,Cameroon,5/10/2020,114,7.369722,12.354722,1465,Africa
1040,2689,Cameroon,5/11/2020,125,7.369722,12.354722,1524,Africa
1040,2689,Cameroon,5/12/2020,125,7.369722,12.354722,1524,Africa
1121,2800,Cameroon,5/13/2020,136,7.369722,12.354722,1543,Africa
1262,2954,Cameroon,5/14/2020,139,7.369722,12.354722,1553,Africa
1398,3105,Cameroon,5/15/2020,140,7.369722,12.354722,1567,Africa
1398,3105,Cameroon,5/16/2020,140,7.369722,12.354722,1567,Africa
1398,3105,Cameroon,5/17/2020,140,7.369722,12.354722,1567,Africa
1822,3529,Cameroon,5/18/2020,140,7.369722,12.354722,1567,Africa
1822,3529,Cameroon,5/19/2020,140,7.369722,12.354722,1567,Africa
1992,3733,Cameroon,5/20/2020,146,7.369722,12.354722,1595,Africa
2324,4288,Cameroon,5/21/2020,156,7.369722,12.354722,1808,Africa
2419,4400,Cameroon,5/22/2020,159,7.369722,12.354722,1822,Africa
2419,4400,Cameroon,5/23/2020,159,7.369722,12.354722,1822,Africa
2860,4890,Cameroon,5/24/2020,165,7.369722,12.354722,1865,Africa
2860,4890,Cameroon,5/25/2020,165,7.369722,12.354722,1865,Africa
3265,5436,Cameroon,5/26/2020,175,7.369722,12.354722,1996,Africa
3265,5436,Cameroon,5/27/2020,175,7.369722,12.354722,1996,Africa
3265,5436,Cameroon,5/28/2020,175,7.369722,12.354722,1996,Africa
1933,5436,Cameroon,5/29/2020,177,7.369722,12.354722,3326,Africa
2145,5904,Cameroon,5/30/2020,191,7.369722,12.354722,3568,Africa
2145,5904,Cameroon,5/31/2020,191,7.369722,12.354722,3568,Africa
2569,6397,Cameroon,6/1/2020,199,7.369722,12.354722,3629,Africa
2709,6585,Cameroon,6/2/2020,200,7.369722,12.354722,3676,Africa
2709,6585,Cameroon,6/3/2020,200,7.369722,12.354722,3676,Africa
2881,6789,Cameroon,6/4/2020,203,7.369722,12.354722,3705,Africa
2612,7392,Cameroon,6/5/2020,205,7.369722,12.354722,4575,Africa
2800,7599,Cameroon,6/6/2020,212,7.369722,12.354722,4587,Africa
2961,7908,Cameroon,6/7/2020,212,7.369722,12.354722,4735,Africa
3100,8060,Cameroon,6/8/2020,212,7.369722,12.354722,4748,Africa
3306,8312,Cameroon,6/9/2020,212,7.369722,12.354722,4794,Africa
3633,8681,Cameroon,6/10/2020,212,7.369722,12.354722,4836,Africa
3633,8681,Cameroon,6/11/2020,212,7.369722,12.354722,4836,Africa
3633,8681,Cameroon,6/12/2020,212,7.369722,12.354722,4836,Africa
3633,8681,Cameroon,6/13/2020,212,7.369722,12.354722,4836,Africa
3633,8681,Cameroon,6/14/2020,212,7.369722,12.354722,4836,Africa
4018,9864,Cameroon,6/15/2020,276,7.369722,12.354722,5570,Africa
4018,9864,Cameroon,6/16/2020,276,7.369722,12.354722,5570,Africa
4018,9864,Cameroon,6/18/2020,276,7.369722,12.354722,5570,Africa
3879,11892,Cameroon,6/21/2020,303,7.369722,12.354722,7710,Africa
2179,12592,Cameroon,6/26/2020,313,7.369722,12.354722,10100,Africa
2179,12592,Cameroon,6/27/2020,313,7.369722,12.354722,10100,Africa
2179,12592,Cameroon,6/29/2020,313,7.369722,12.354722,10100,Africa
0,0,Egypt,1/1/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/2/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/3/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/4/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/5/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/6/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/7/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/8/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/9/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/10/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/11/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/12/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/13/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/14/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/15/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/16/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/17/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/18/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/19/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/20/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/21/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/22/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/23/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/24/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/25/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/26/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/27/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/28/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/29/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/30/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,1/31/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,2/1/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,2/2/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,2/3/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,2/4/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,2/5/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,2/6/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,2/7/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,2/8/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,2/9/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,2/10/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,2/11/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,2/12/2020,0,26.820553,30.802498,0,Africa
0,0,Egypt,2/13/2020,0,26.820553,30.802498,0,Africa
1,1,Egypt,2/14/2020,0,26.820553,30.802498,0,Africa
1,1,Egypt,2/15/2020,0,26.820553,30.802498,0,Africa
1,1,Egypt,2/16/2020,0,26.820553,30.802498,0,Africa
1,1,Egypt,2/17/2020,0,26.820553,30.802498,0,Africa
1,1,Egypt,2/18/2020,0,26.820553,30.802498,0,Africa
1,1,Egypt,2/19/2020,0,26.820553,30.802498,0,Africa
1,1,Egypt,2/20/2020,0,26.820553,30.802498,0,Africa
1,1,Egypt,2/21/2020,0,26.820553,30.802498,0,Africa
1,1,Egypt,2/22/2020,0,26.820553,30.802498,0,Africa
1,1,Egypt,2/23/2020,0,26.820553,30.802498,0,Africa
1,1,Egypt,2/24/2020,0,26.820553,30.802498,0,Africa
